localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
1276739,6,47,0,0,1639589789,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""c4a18858e08fdd50b3ba4deea6bc6da8"" len = ""603278"" productid="""" androidmd5=""c4a18858e08fdd50b3ba4deea6bc6da8"" androidlen=""603278"" s60v3md5 = ""c4a18858e08fdd50b3ba4deea6bc6da8"" s60v3len=""603278"" s60v5md5 = ""c4a18858e08fdd50b3ba4deea6bc6da8"" s60v5len=""603278"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=c4a18858e08fdd50b3ba4deea6bc6da8&amp;filekey=30440201010430302e02016e0402534804206334613138383538653038666464353062336261346465656136626336646138020309348e040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313130323032313031303430303030383234366335646635633331643436666234306230303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=187b69a33a1ea68e4c5da6628d57eb1b&amp;filekey=30440201010430302e02016e04025348042031383762363961333361316561363865346335646136363238643537656231620203093490040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313130323032313031303430303035633465636335646635633331643436666234306230303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""499b0107774b482f94a4218a4de6f0b1"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=78d50d5e93273d4b2302125044000c89&amp;filekey=30440201010430302e02016e04025348042037386435306435653933323733643462323330323132353034343030306338390203038530040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313130323032313031303430303039376564626335646635633331643436666234306230303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""70ca442e43fb655b63626563626b3699"" width= ""120"" height= ""117"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2021-12-15 12:36:29,Matteo,Matteo,wxid_bw1xnecir2p22
1276740,6,47,0,1,1639589810,,"<msg><emoji md5=""8c8acca22e9e45358fdc832c050e0a0c"" type=""3"" len = ""4812"" width=""272"" height=""221""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2021-12-15 12:36:50,R,R,a33386437
1276741,6,1,0,1,1639589817,,嗯嗯好好okok牛啊,2021-12-15 12:36:57,R,R,a33386437
1276742,6,1,0,0,1639589818,,虽然有段时间我还以为自己喜欢男的,2021-12-15 12:36:58,Matteo,Matteo,wxid_bw1xnecir2p22
1276743,6,1,0,1,1639589852,,性取向是流动的[OK],2021-12-15 12:37:32,R,R,a33386437
1276744,6,1,0,0,1639589869,,[吃瓜],2021-12-15 12:37:49,Matteo,Matteo,wxid_bw1xnecir2p22
1276745,6,1,0,1,1639589928,,就是人有时候会换一个性别喜欢,2021-12-15 12:38:48,R,R,a33386437
1276746,6,1,0,1,1639589945,,或者多一点少一点这种,2021-12-15 12:39:05,R,R,a33386437
1276747,6,1,0,0,1639622343,,所以状态又没有了,2021-12-15 21:39:03,Matteo,Matteo,wxid_bw1xnecir2p22
1276748,6,1,0,0,1639622370,,一篇四页的文献看了一节课,2021-12-15 21:39:30,Matteo,Matteo,wxid_bw1xnecir2p22
1276749,6,1,0,0,1639622377,,什么也没看进去,2021-12-15 21:39:37,Matteo,Matteo,wxid_bw1xnecir2p22
1276750,6,1,0,1,1639625736,,接下来又到了我们熟悉的恶性循环环节,2021-12-15 22:35:36,R,R,a33386437
1276751,6,1,0,0,1639625795,,妈的,2021-12-15 22:36:35,Matteo,Matteo,wxid_bw1xnecir2p22
1276752,6,47,0,0,1639625804,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""b2033af2bd6dde2591aee9759dca92e3"" len = ""122904"" productid="""" androidmd5=""b2033af2bd6dde2591aee9759dca92e3"" androidlen=""122904"" s60v3md5 = ""b2033af2bd6dde2591aee9759dca92e3"" s60v3len=""122904"" s60v5md5 = ""b2033af2bd6dde2591aee9759dca92e3"" s60v5len=""122904"" cdnurl = ""http://emoji.qpic.cn/wx_emoji/CVLD7tSYWzdRiaTdZj21Aiay2SL8nQxhHsULyu79G6K50Z7ydECPnfLYvQFoCBM8ko/"" designerid = """" thumburl = """" encrypturl = ""http://emoji.qpic.cn/wx_emoji/CVLD7tSYWzdRiaTdZj21Aiay2SL8nQxhHsULyu79G6K53zKFePzbXWvWKMks0WWhgX/"" aeskey= ""c873ec961f4bf4d2bcb1239ca636c2ec"" externurl = """" externmd5 = """" width= ""567"" height= ""567"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= ""Ch/nlLfkurrkuI3oh6rniLEg5bCx5YOP54OC5Y+26I6x"" linkid= """" desc= """" ></emoji> </msg>",2021-12-15 22:36:44,Matteo,Matteo,wxid_bw1xnecir2p22
1276753,6,47,0,1,1639625830,,"<msg><emoji md5=""b2033af2bd6dde2591aee9759dca92e3"" type=""2"" len = ""122904"" width=""567"" height=""567""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2021-12-15 22:37:10,R,R,a33386437
1276754,6,1,0,0,1639625923,,麻了,2021-12-15 22:38:43,Matteo,Matteo,wxid_bw1xnecir2p22
1276755,6,1,0,0,1639625980,,下午又要考试,2021-12-15 22:39:40,Matteo,Matteo,wxid_bw1xnecir2p22
1276756,6,1,0,0,1639625992,,我还没开始学,2021-12-15 22:39:52,Matteo,Matteo,wxid_bw1xnecir2p22
1276757,6,1,0,1,1639626468,,狠人,2021-12-15 22:47:48,R,R,a33386437
1276758,6,47,0,1,1639626477,,"<msg><emoji md5=""b2033af2bd6dde2591aee9759dca92e3"" type=""2"" len = ""122904"" width=""567"" height=""567""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2021-12-15 22:47:57,R,R,a33386437
1276759,6,1,0,0,1639630515,,你会因子分析不,2021-12-15 23:55:15,Matteo,Matteo,wxid_bw1xnecir2p22
1276760,6,1,0,0,1639630520,,我有个问题想问下,2021-12-15 23:55:20,Matteo,Matteo,wxid_bw1xnecir2p22
1276761,6,1,0,1,1639631366,,不咋会,2021-12-16 00:09:26,R,R,a33386437
1276762,6,1,0,1,1639631376,,问逼站吧,2021-12-16 00:09:36,R,R,a33386437
1276763,6,1,0,0,1639631427,,问了老师,2021-12-16 00:10:27,Matteo,Matteo,wxid_bw1xnecir2p22
1276764,6,1,0,0,1639631434,,现在会了,2021-12-16 00:10:34,Matteo,Matteo,wxid_bw1xnecir2p22
1276765,6,3,0,0,1639659795,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""364763616f47ad77e22144987d12089f"" encryver=""0"" cdnthumbaeskey=""364763616f47ad77e22144987d12089f"" cdnthumburl=""307d0201000471306f0201000204d85ec66002032f55f90204510260b4020461bb3913044a617570696d675f373637666233623539666166306566635f313633393635393739343539325f35383262633735622d656335342d343632652d613962622d633066626532613830343762020401190a020201000405004c54a100"" cdnthumblength=""2455"" cdnthumbheight=""145"" cdnthumbwidth=""69"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""307d0201000471306f0201000204d85ec66002032f55f90204510260b4020461bb3913044a617570696d675f373637666233623539666166306566635f313633393635393739343539325f35383262633735622d656335342d343632652d613962622d633066626532613830343762020401190a020201000405004c54a100"" length=""1"" md5=""861586b8b9f68570b82c9328f25ae2cf"" hevc_mid_size=""21868"" />
</msg>",2021-12-16 08:03:15,Matteo,Matteo,wxid_bw1xnecir2p22
1276766,6,1,0,0,1639659797,,。,2021-12-16 08:03:17,Matteo,Matteo,wxid_bw1xnecir2p22
1276767,6,1,0,1,1639676053,,怎么还偷看空间啊,2021-12-16 12:34:13,R,R,a33386437
1276768,6,1,0,1,1639676061,,你不会还是黄钻会员吧,2021-12-16 12:34:21,R,R,a33386437
1276769,6,1,0,0,1639676073,,不是,2021-12-16 12:34:33,Matteo,Matteo,wxid_bw1xnecir2p22
1276770,6,1,0,0,1639676080,,我理直气壮的看,2021-12-16 12:34:40,Matteo,Matteo,wxid_bw1xnecir2p22
1276771,6,1,0,1,1639676110,,[强][强][强][强],2021-12-16 12:35:10,R,R,a33386437
1276772,6,1,0,1,1639676113,,[强][强][强][强][强][强],2021-12-16 12:35:13,R,R,a33386437
1276773,6,1,0,1,1639676116,,牛啊,2021-12-16 12:35:16,R,R,a33386437
1276774,6,1,0,0,1639676273,,虽然之前确实开过,2021-12-16 12:37:53,Matteo,Matteo,wxid_bw1xnecir2p22
1276775,6,1,0,0,1639676281,,但是浏览量是增加的,2021-12-16 12:38:01,Matteo,Matteo,wxid_bw1xnecir2p22
1276776,6,47,0,0,1639676286,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""afff52c0e6be947b52a5d5b9e04f2961"" len = ""1384333"" productid="""" androidmd5=""afff52c0e6be947b52a5d5b9e04f2961"" androidlen=""1384333"" s60v3md5 = ""afff52c0e6be947b52a5d5b9e04f2961"" s60v3len=""1384333"" s60v5md5 = ""afff52c0e6be947b52a5d5b9e04f2961"" s60v5len=""1384333"" cdnurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=afff52c0e6be947b52a5d5b9e04f2961&amp;filekey=30350201010421301f020201060402535a0410afff52c0e6be947b52a5d5b9e04f29610203151f8d040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303231303632353230323734333030303833396662343433313362353738383133356630393030303030313036&amp;bizid=1023"" designerid = """" thumburl = """" encrypturl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=467a3a0e99970e7f491b0c4c2f417458&amp;filekey=30350201010421301f020201060402535a0410467a3a0e99970e7f491b0c4c2f4174580203151f90040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303231303632353230323734343030303835383163343433313362353734656463356630393030303030313036&amp;bizid=1023"" aeskey= ""42702336f09626879c9124ca755528d7"" externurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=1c7a2389d85a1b0dc3fa892708f8ba81&amp;filekey=30350201010421301f020201060402535a04101c7a2389d85a1b0dc3fa892708f8ba8102030152f0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303231303632353230323734343030306464653436343433313362353738323462356630393030303030313036&amp;bizid=1023"" externmd5 = ""52774b5b19b23861abe129d2cb45d53f"" width= ""360"" height= ""360"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2021-12-16 12:38:06,Matteo,Matteo,wxid_bw1xnecir2p22
1276777,6,1,0,1,1639676299,,细啊,2021-12-16 12:38:19,R,R,a33386437
1276778,6,1,0,0,1639676301,,那个号其他人好像也不知道,2021-12-16 12:38:21,Matteo,Matteo,wxid_bw1xnecir2p22
1276779,6,1,0,0,1639676329,,从不到500的浏览量到现在2000+,2021-12-16 12:38:49,Matteo,Matteo,wxid_bw1xnecir2p22
1276780,6,1,0,0,1639676336,,基本都是我贡献的,2021-12-16 12:38:56,Matteo,Matteo,wxid_bw1xnecir2p22
1276781,6,47,0,0,1639676347,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""3"" idbuffer=""media:0_0"" md5=""031e26d8d3a312859479c5e8a9cd612f"" len = ""54396"" productid="""" androidmd5=""031e26d8d3a312859479c5e8a9cd612f"" androidlen=""54396"" s60v3md5 = ""031e26d8d3a312859479c5e8a9cd612f"" s60v3len=""54396"" s60v5md5 = ""031e26d8d3a312859479c5e8a9cd612f"" s60v5len=""54396"" cdnurl = ""http://emoji.qpic.cn/wx_emoji/btqRb4HZqzDia65qibjmgdibo0r6DASDhMMKicicibOLp3ViaeBb9QmuaelicEk2YtWJxIfG/"" designerid = """" thumburl = """" encrypturl = ""http://emoji.qpic.cn/wx_emoji/btqRb4HZqzDia65qibjmgdibo0r6DASDhMMKicicibOLp3ViadOnWHnYgYp5jHeRrwM6x0B/"" aeskey= ""ba0136b4fb1c5696d8ad48a2b7429db8"" externurl = ""http://emoji.qpic.cn/wx_emoji/jBv3tZFQ4yvichmLvhD6ldZk8sAlQlkoKMHw0Wbb8U5ynotPI3pMs6a8hetqcpvTU/"" externmd5 = ""6309c01cd5f767dccfc80830e0519f59"" width= ""240"" height= ""240"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2021-12-16 12:39:07,Matteo,Matteo,wxid_bw1xnecir2p22
1276782,6,1,0,1,1639676353,,我靠哈哈哈哈哈哈哈你他吗,2021-12-16 12:39:13,R,R,a33386437
1276783,6,1,0,1,1639676363,,烂叶菜,2021-12-16 12:39:23,R,R,a33386437
1276784,6,1,0,1,1639676369,,老烂叶菜了,2021-12-16 12:39:29,R,R,a33386437
1276785,6,1,0,0,1639751062,,Md突然想到我初中同学,2021-12-17 09:24:22,Matteo,Matteo,wxid_bw1xnecir2p22
1276786,6,1,0,0,1639751128,,每天早上起来先上根香,2021-12-17 09:25:28,Matteo,Matteo,wxid_bw1xnecir2p22
1276787,6,1,0,0,1639751159,,祝他前女友早日分手,2021-12-17 09:25:59,Matteo,Matteo,wxid_bw1xnecir2p22
1276788,6,47,0,0,1639751168,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""59fa8610ca213d5a22c7dd144e834f4e"" len = ""2467655"" productid="""" androidmd5=""59fa8610ca213d5a22c7dd144e834f4e"" androidlen=""2467655"" s60v3md5 = ""59fa8610ca213d5a22c7dd144e834f4e"" s60v3len=""2467655"" s60v5md5 = ""59fa8610ca213d5a22c7dd144e834f4e"" s60v5len=""2467655"" cdnurl = ""http://emoji.qpic.cn/wx_emoji/Q41ojaiaSiasN7dISskkkCiccKb0DlvmVhOnOJy47Uslj26TjJBG1k22TIKTVbLCjHV/"" designerid = """" thumburl = """" encrypturl = ""http://emoji.qpic.cn/wx_emoji/Q41ojaiaSiasN7dISskkkCiccKb0DlvmVhOnOJy47Uslj37cHaMiapTeEHDhF69XB4rU/"" aeskey= ""398d5410cf54e06a0071a554f29203ef"" externurl = ""http://emoji.qpic.cn/wx_emoji/fX8pibHwmdSswGWZFiaSpXAUqmnOvrNftxAk7Yyrs8KI7fVVZleFLOyk349t7ymibYj/"" externmd5 = ""3345c33ea861cd1c3150e257c3573e25"" width= ""480"" height= ""480"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2021-12-17 09:26:08,Matteo,Matteo,wxid_bw1xnecir2p22
1276789,6,3,0,0,1640308139,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""65f7935204a6a2030db5ded7947ec3ff"" encryver=""1"" cdnthumbaeskey=""65f7935204a6a2030db5ded7947ec3ff"" cdnthumburl=""3073020100046c306a0201000204d85ec66002033d12000204b64d3379020461c51dab044533313439383938373631386331306337633038646632663562613834373739665f66386264313435382d663035322d343735332d616231372d6539626130323461626234610204011400010201000400"" cdnthumblength=""2366"" cdnthumbheight=""0"" cdnthumbwidth=""0"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3073020100046c306a0201000204d85ec66002033d12000204b64d3379020461c51dab044533313439383938373631386331306337633038646632663562613834373739665f66386264313435382d663035322d343735332d616231372d6539626130323461626234610204011400010201000400"" length=""21659"" cdnbigimgurl=""3073020100046c306a0201000204d85ec66002033d12000204b64d3379020461c51dab044533313439383938373631386331306337633038646632663562613834373739665f66386264313435382d663035322d343735332d616231372d6539626130323461626234610204011400010201000400"" hdlength=""22535"" md5=""7dfcdeb14c2056e71022bfd52f9a4838"" />
</msg>",2021-12-23 20:08:59,Matteo,Matteo,wxid_bw1xnecir2p22
1276790,6,1,0,0,1640308145,,这样的能做回归吗,2021-12-23 20:09:05,Matteo,Matteo,wxid_bw1xnecir2p22
1276791,6,1,0,1,1640316773,,我不知道…我只会跟着别人的框架走,2021-12-23 22:32:53,R,R,a33386437
1276792,6,47,0,0,1640322933,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""1"" idbuffer=""media:0_0"" md5=""a7efa08e53a3bff47bfa421fd533f218"" len = ""35863"" productid="""" androidmd5=""a7efa08e53a3bff47bfa421fd533f218"" androidlen=""35863"" s60v3md5 = ""a7efa08e53a3bff47bfa421fd533f218"" s60v3len=""35863"" s60v5md5 = ""a7efa08e53a3bff47bfa421fd533f218"" s60v5len=""35863"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=a7efa08e53a3bff47bfa421fd533f218&amp;filekey=30440201010430302e02016e0402535a042061376566613038653533613362666634376266613432316664353333663231380203008c17040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313036313032323038313530303062343164643066643430633239623061353432363430303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=aa2459a7e8fd34ddf816898fdfcf6240&amp;filekey=30440201010430302e02016e0402535a042061613234353961376538666433346464663831363839386664666366363234300203008c20040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313036313032323038313530303062656164313066643430633239623061353432363430303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""0085f1289e574ca180ee3476eeeb74a1"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=6420a5f588cd6d97c4eb5aab1d5deb26&amp;filekey=3043020101042f302d02016e0402535a0420363432306135663538386364366439376334656235616162316435646562323602020a50040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313036313032323038313530303063373535313066643430633239623061353432363430303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""9ac11a3ac0398cb85b40b0d6dbefa5f7"" width= ""194"" height= ""198"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2021-12-24 00:15:33,Matteo,Matteo,wxid_bw1xnecir2p22
1276793,6,1,0,1,1643343200,,因变量和调节变量会有一点程度上的重合，这会不会让我的数据跑出来没有用啊？,2022-01-27 23:13:20,R,R,a33386437
1276794,6,1,0,0,1643343252,,不知道,2022-01-27 23:14:12,Matteo,Matteo,wxid_bw1xnecir2p22
1276795,6,47,0,1,1643343262,,"<msg><emoji md5=""b780a478cdc0509099cd86388394d560"" type=""2"" len = ""759"" width=""51"" height=""42""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2022-01-27 23:14:22,R,R,a33386437
1276796,6,1,0,0,1643343449,,啥也不会,2022-01-27 23:17:29,Matteo,Matteo,wxid_bw1xnecir2p22
1276797,6,47,0,0,1643343464,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""1"" idbuffer=""media:0_0"" md5=""d0acfc4bcedcaa2fb6c59ed48e7c2cf3"" len = ""119119"" productid="""" androidmd5=""d0acfc4bcedcaa2fb6c59ed48e7c2cf3"" androidlen=""119119"" s60v3md5 = ""d0acfc4bcedcaa2fb6c59ed48e7c2cf3"" s60v3len=""119119"" s60v5md5 = ""d0acfc4bcedcaa2fb6c59ed48e7c2cf3"" s60v5len=""119119"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=d0acfc4bcedcaa2fb6c59ed48e7c2cf3&amp;filekey=30440201010430302e02016e0402534804206430616366633462636564636161326662366335396564343865376332636633020301d14f040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313039323931363233313630303038613062663565343739396433383536356234306230303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=986f791b7ae69722971be7d496dacb11&amp;filekey=30440201010430302e02016e0402534804203938366637393162376165363937323239373162653764343936646163623131020301d150040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313039323931363233313630303061333961653565343739396433383536356234306230303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""afe628b9eaf84e8fbf03f06efc0ae4f8"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=1c3d289472ac10fed8019e1dc37d3807&amp;filekey=3043020101042f302d02016e040253480420316333643238393437326163313066656438303139653164633337643338303702021b80040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313039323931363233313630303063393134383565343739396433383536356234306230303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""a9d9c5175e5aa647a520c15984f0a127"" width= ""452"" height= ""453"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2022-01-27 23:17:44,Matteo,Matteo,wxid_bw1xnecir2p22
1276798,6,1,0,1,1643344306,,写一步就真的不会下一步,2022-01-27 23:31:46,R,R,a33386437
1276799,6,47,0,1,1643344313,,"<msg><emoji md5=""40e935061bf545c504cc61baf3dd3761"" type=""2"" len = ""3483"" width=""172"" height=""176""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2022-01-27 23:31:53,R,R,a33386437
1276800,6,1,0,1,1643649671,,新年快乐房老板,2022-01-31 12:21:11,R,R,a33386437
1276801,6,1,0,0,1643657380,,新年快乐夏师傅,2022-01-31 14:29:40,Matteo,Matteo,wxid_bw1xnecir2p22
67547,41,1,0,0,1646782723,,打开斗鱼发现新世界,2022-03-08 18:38:43,Matteo,Matteo,wxid_bw1xnecir2p22
67548,41,47,0,0,1646782729,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""1"" idbuffer=""media:0_0"" md5=""a57c4eb846ec9fd4f7e10ae283f372e8"" len = ""320120"" productid="""" androidmd5=""a57c4eb846ec9fd4f7e10ae283f372e8"" androidlen=""320120"" s60v3md5 = ""a57c4eb846ec9fd4f7e10ae283f372e8"" s60v3len=""320120"" s60v5md5 = ""a57c4eb846ec9fd4f7e10ae283f372e8"" s60v5len=""320120"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=a57c4eb846ec9fd4f7e10ae283f372e8&amp;filekey=30440201010430302e02016e0402534804206135376334656238343665633966643466376531306165323833663337326538020304e278040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032323032303531393533353130303033323034643331613433383938656234303865306230303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=3695ccbd9dc1c17612073183841faf4b&amp;filekey=30440201010430302e02016e0402534804203336393563636264396463316331373631323037333138333834316661663462020304e280040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032323032303531393533353130303034653166633331613433383938656234303865306230303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""65fa30e3a12e4e5ea0db327ff660e038"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=aa8dc6f877af487efa01005b175e923b&amp;filekey=3043020101042f302d02016e040253480420616138646336663837376166343837656661303130303562313735653932336202023ba0040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032323032303531393533353130303037326334353331613433383938656234303865306230303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""535a35b27ad095d863795c82805a47b1"" width= ""640"" height= ""640"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2022-03-08 18:38:49,Matteo,Matteo,wxid_bw1xnecir2p22
